timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,label
2025-10-05 01:35:08,103.70.11.126,243.96.254.102,44420,53,TCP,44084,365739,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-15 04:52:01,245.102.88.104,228.171.163.118,54033,23,UDP,973722,597719,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/wp-login.php?id=492,malicious
2025-10-15 09:04:06,140.163.28.67,160.231.188.29,1731,8080,TCP,51596,494581,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-26 12:18:08,79.73.131.7,27.61.202.249,8069,5900,TCP,30701,137137,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-20 23:30:00,75.123.191.184,218.110.191.55,7542,8443,UDP,628187,676566,curl/8.4.0,https://app.company.in/wp-login.php?id=492,malicious
2025-10-13 12:07:23,78.192.233.221,29.64.23.59,38623,8080,TCP,22356,94570,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-11 09:39:01,104.90.166.248,220.111.116.114,33440,443,TCP,48585,310952,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-05 03:59:33,250.205.175.59,11.32.220.31,13975,3306,TCP,1308321,1921017,curl/8.4.0,https://api.service.io/backup.sql?id=369,malicious
2025-10-12 17:40:44,229.183.107.103,98.38.125.109,25836,80,TCP,10508,195196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://app.company.in/assets/logo.png,benign
2025-10-24 16:09:58,49.236.186.70,254.42.96.99,36758,25,TCP,18736,470135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-24 04:01:37,54.170.196.224,137.148.92.29,57736,8080,ICMP,1064229,171715,masscan/1.3.0,https://portal.example.org/.env?id=303,malicious
2025-10-08 14:29:01,111.232.161.76,250.59.158.165,24426,25,TCP,22167,224931,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-10 07:20:40,132.198.155.188,226.151.137.19,46554,53,UDP,692,96365,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-22 16:43:00,116.86.244.141,51.127.173.28,42617,8080,TCP,1028086,998758,sqlmap/1.5,https://api.service.io/backup.sql?id=369,malicious
2025-10-15 16:13:33,49.155.180.112,85.229.97.51,18128,443,TCP,2906,302604,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-08 10:58:48,201.241.54.63,174.237.104.202,30643,80,UDP,13687,465977,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/status,benign
2025-10-28 04:51:10,164.126.122.253,224.34.78.233,61692,22,TCP,71855,1176130,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/.env?id=303,malicious
2025-10-25 01:17:49,47.220.62.179,78.37.162.62,29183,5900,TCP,45509,344233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-04 17:31:17,67.7.213.4,102.123.136.31,28729,80,TCP,29494,389164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-29 17:01:11,204.122.251.182,95.74.103.44,39153,23,UDP,1147406,2081417,sqlmap/1.5,https://portal.example.org/.env?id=303,malicious
2025-10-19 02:32:09,243.146.58.122,185.0.180.125,25480,80,TCP,31691,235691,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/dashboard,benign
2025-10-25 04:15:04,178.228.213.202,26.30.217.146,21720,5900,TCP,68816,437274,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-20 00:29:05,34.247.148.54,72.253.251.161,8192,22,TCP,1260031,312999,sqlmap/1.5,https://portal.example.org/.env?id=303,malicious
2025-10-02 00:07:22,194.220.252.170,253.166.201.102,17129,443,TCP,116525,276618,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-03 18:40:53,119.59.206.7,102.212.133.215,19002,53,UDP,101172,284043,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-25 14:21:26,179.28.110.18,173.179.142.175,35102,445,TCP,140667,808849,python-urllib/3.9,https://api.service.io/backup.sql?id=369,malicious
2025-10-10 10:01:50,97.15.127.80,42.112.119.229,50467,53,TCP,83745,8583,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-11 20:57:08,174.174.44.202,218.39.33.93,29470,53,ICMP,91612,496980,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-26 18:18:50,50.54.68.76,177.39.13.184,10316,3306,TCP,1251563,330877,python-urllib/3.9,https://portal.example.org/.env?id=303,malicious
2025-10-25 03:58:03,87.160.2.147,41.252.244.28,19733,80,TCP,77051,276049,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-19 07:14:43,33.18.56.103,143.16.212.187,60360,5900,TCP,9608,293960,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-27 09:46:35,211.154.4.185,182.10.234.23,26428,23,TCP,158720,733833,masscan/1.3.0,https://api.service.io/backup.sql?id=369,malicious
2025-10-05 13:55:26,37.183.219.210,128.183.230.166,45045,25,ICMP,65581,311328,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-08 08:55:57,148.252.196.21,105.14.156.87,14608,25,UDP,11145,467196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-21 11:08:30,38.84.208.124,231.232.19.189,29194,445,UDP,265874,1947574,sqlmap/1.5,https://internal.bank.local/admin?id=567,malicious
2025-10-11 11:38:11,94.27.153.176,241.164.170.183,34680,80,ICMP,36103,263732,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-23 20:07:08,230.237.8.188,150.162.5.193,36493,5900,TCP,116783,199558,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-09 06:50:49,149.18.76.180,35.2.128.78,33506,23,ICMP,701841,1475426,sqlmap/1.5,https://internal.bank.local/admin?id=567,malicious
2025-10-04 02:52:12,44.75.38.65,113.170.77.197,51967,443,TCP,48373,1295,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-25 21:34:28,112.170.34.131,121.130.48.131,46031,8080,UDP,2367,430507,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/status,benign
2025-10-15 14:03:36,102.176.163.13,201.130.240.109,41140,23,TCP,192664,1547632,python-urllib/3.9,https://internal.bank.local/admin?id=567,malicious
2025-10-24 12:08:39,40.193.8.188,26.147.40.254,32553,5900,ICMP,106993,265306,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-20 23:30:36,215.242.6.216,193.136.20.253,12286,8080,TCP,2597,60329,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-04 19:16:21,19.248.10.65,33.112.70.55,52963,445,TCP,1125899,331833,curl/8.4.0,https://portal.example.org/.env?id=303,malicious
2025-10-03 14:03:23,232.81.63.83,141.124.139.1,6298,443,TCP,84268,393966,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-30 19:08:26,226.69.181.125,14.83.45.43,15010,443,TCP,2427,90833,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-07 23:10:59,33.8.9.155,89.28.41.28,8452,3389,TCP,403097,2131084,sqlmap/1.5,https://portal.example.org/.env?id=303,malicious
2025-10-04 11:49:58,195.6.218.153,213.100.55.114,33486,8080,TCP,104624,269290,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-25 01:06:07,61.229.5.133,146.224.33.172,33608,8080,UDP,118692,387095,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://webmail.corp/inbox,benign
2025-10-10 15:09:39,162.42.132.214,138.6.164.239,17913,22,TCP,706166,1018579,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/backup.sql?id=369,malicious
2025-10-24 21:44:57,94.167.111.220,93.151.62.27,48382,443,UDP,79558,432068,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-11 16:19:42,234.189.120.94,222.90.21.39,41243,443,TCP,73046,415335,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-18 19:35:10,84.58.49.141,170.49.118.109,5847,445,TCP,280289,229456,curl/8.4.0,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-22 20:42:40,52.165.92.216,106.76.21.187,14848,80,TCP,97221,135271,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-06 03:07:35,41.189.81.44,235.89.68.201,19609,443,ICMP,36059,374187,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-15 20:35:00,248.147.247.120,183.98.81.18,50398,445,UDP,953463,166993,masscan/1.3.0,https://portal.example.org/.env?id=303,malicious
2025-10-21 09:49:28,119.220.29.129,37.182.242.64,64444,25,TCP,115178,434433,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://webmail.corp/inbox,benign
2025-10-06 01:29:49,97.254.59.86,168.6.66.45,45997,443,UDP,96729,13266,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-26 01:50:02,53.112.13.79,71.241.6.14,22370,23,ICMP,26473,711605,curl/8.4.0,https://portal.example.org/.env?id=303,malicious
2025-10-29 12:45:24,179.231.30.185,160.73.35.190,44958,80,TCP,18193,295419,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-28 17:25:38,174.167.11.170,24.13.71.124,49999,5900,TCP,46586,104929,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-29 00:12:11,39.140.197.65,126.225.227.81,58962,3389,UDP,410724,347722,curl/8.4.0,https://webmail.corp/shell?id=369,malicious
2025-10-24 05:18:49,156.88.186.30,23.32.188.82,25887,25,ICMP,88810,381816,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/assets/logo.png,benign
2025-10-17 14:34:00,91.250.14.55,170.20.191.51,46956,25,ICMP,22656,181178,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-16 23:04:50,231.30.160.170,87.27.168.54,44713,23,TCP,1335915,1033310,sqlmap/1.5,https://portal.example.org/.env?id=303,malicious
2025-10-22 12:20:45,142.120.11.160,208.148.8.233,12256,25,TCP,117702,410914,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-09 12:09:03,142.196.138.224,217.87.50.134,46824,443,TCP,49031,282228,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-24 18:14:34,51.190.139.174,134.165.65.216,17561,1433,TCP,342093,891397,sqlmap/1.5,https://webmail.corp/shell?id=369,malicious
2025-10-15 00:41:54,206.242.225.182,101.252.108.40,5889,80,TCP,1865,491295,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-17 05:05:23,54.185.213.18,145.50.129.27,19683,25,UDP,74024,314100,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-10 18:41:29,226.211.13.49,198.135.128.75,17216,3389,TCP,1120665,1080847,python-urllib/3.9,https://portal.example.org/.env?id=303,malicious
2025-10-07 08:13:06,108.8.233.52,39.94.187.22,59377,25,UDP,34964,448699,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-16 15:09:28,144.36.226.42,62.98.221.98,31440,8080,TCP,64407,388642,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-06 03:14:20,92.180.35.201,43.36.215.68,15213,8080,UDP,868414,489073,python-urllib/3.9,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-21 23:59:46,203.203.189.164,150.163.173.163,19309,25,TCP,73649,343787,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-15 16:27:06,104.218.250.31,37.163.56.253,40167,443,TCP,47701,98413,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-21 19:11:18,142.182.214.129,88.216.101.78,42863,23,TCP,568341,1064169,masscan/1.3.0,https://webmail.corp/shell?id=369,malicious
2025-10-24 01:40:26,220.53.73.111,138.64.219.227,50108,80,TCP,92207,131936,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-29 17:02:43,247.178.248.148,28.15.116.120,44295,53,TCP,29803,180189,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-19 22:02:02,176.128.64.251,236.238.18.138,30994,8080,ICMP,1215215,698073,sqlmap/1.5,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-14 01:05:49,76.89.186.35,197.170.77.36,55604,53,TCP,33084,472043,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-03 07:49:12,58.80.85.151,20.26.23.179,54666,25,TCP,75050,22969,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-10 07:25:29,99.156.99.170,229.90.55.15,8383,22,TCP,661723,1346216,curl/8.4.0,https://internal.bank.local/admin?id=567,malicious
2025-10-20 11:03:05,28.170.18.163,167.30.130.172,13013,80,UDP,104427,451665,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-28 15:39:46,120.202.221.107,90.121.190.64,22217,53,TCP,45686,126633,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-19 23:04:26,143.243.49.99,138.27.237.237,44424,3306,TCP,493460,1583417,curl/8.4.0,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-16 23:22:52,111.217.93.157,59.247.157.39,15772,25,TCP,71030,189944,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-05 20:20:13,179.141.215.15,21.186.44.223,9986,443,TCP,47993,437280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-18 19:40:54,201.51.166.131,53.92.183.65,37539,8443,TCP,831433,722777,masscan/1.3.0,https://app.company.in/wp-login.php?id=492,malicious
2025-10-25 01:33:53,208.255.140.44,210.118.44.242,26857,5900,ICMP,48362,237377,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/assets/logo.png,benign
2025-10-05 10:50:56,97.202.121.108,67.7.115.240,53792,443,TCP,119147,150483,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-24 14:45:37,152.236.78.9,168.184.227.245,28606,3389,TCP,933112,463076,python-urllib/3.9,https://webmail.corp/shell?id=369,malicious
2025-10-29 23:29:14,134.147.95.41,236.3.243.75,58977,8080,TCP,2370,431416,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-17 14:30:26,253.206.15.17,64.81.243.11,57704,5900,TCP,27183,469684,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-25 15:40:16,216.50.100.26,120.52.216.83,7574,3306,TCP,314554,2052153,sqlmap/1.5,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-14 04:55:05,163.223.90.110,233.38.76.223,3212,80,TCP,65487,64691,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-11 19:48:43,79.22.237.213,45.145.130.189,6837,53,TCP,84619,366632,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://intranet.local/home,benign
2025-10-28 03:23:27,41.90.180.139,11.2.207.179,11447,1433,TCP,1072916,1083161,curl/8.4.0,https://api.service.io/backup.sql?id=369,malicious
2025-10-30 09:09:33,100.108.80.205,14.1.177.173,28890,8080,TCP,102465,18656,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-19 11:39:56,229.106.39.147,92.9.154.231,43648,443,TCP,50854,477827,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-07 03:31:36,101.20.219.57,63.37.167.245,45196,1433,TCP,1394053,491456,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/wp-login.php?id=492,malicious
2025-10-30 14:18:06,169.122.110.155,81.90.116.46,31892,25,TCP,7081,275355,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-15 19:00:34,113.166.58.152,43.164.103.228,22429,8080,TCP,85449,265082,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-15 01:23:46,158.255.226.252,132.113.219.238,29865,8443,TCP,304176,1251128,masscan/1.3.0,https://api.service.io/backup.sql?id=369,malicious
2025-10-19 14:51:44,255.192.169.231,185.164.126.66,57907,5900,TCP,27119,246845,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://webmail.corp/inbox,benign
2025-10-10 15:57:26,174.47.150.107,59.146.122.187,55570,25,TCP,39592,150404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/assets/logo.png,benign
2025-10-10 12:34:44,216.68.79.190,11.217.164.90,45258,8443,TCP,838720,2050827,masscan/1.3.0,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-10 18:19:21,192.73.74.81,130.227.63.47,39456,443,TCP,102166,364632,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-15 11:35:40,215.204.18.89,123.248.10.28,46666,5900,UDP,33472,25793,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-18 20:57:11,178.21.131.68,23.208.69.128,44111,3389,TCP,224832,1865202,masscan/1.3.0,https://webmail.corp/shell?id=369,malicious
2025-10-26 02:58:49,87.37.125.194,212.209.100.246,35726,25,TCP,30997,101882,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-01 23:37:53,111.90.20.205,228.184.148.72,59314,80,TCP,83615,212263,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-16 15:56:06,100.127.126.248,246.137.78.239,8913,3389,TCP,1288616,541192,curl/8.4.0,https://app.company.in/wp-login.php?id=492,malicious
2025-10-21 07:37:02,27.129.123.49,229.48.122.196,28750,53,UDP,55478,352650,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-24 06:29:41,61.247.224.149,178.26.123.221,59073,5900,TCP,94447,131852,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/assets/logo.png,benign
2025-10-28 04:01:25,16.44.208.36,229.186.44.181,41518,8080,TCP,748988,1324535,python-urllib/3.9,https://app.company.in/wp-login.php?id=492,malicious
2025-10-28 22:04:17,158.178.218.66,93.210.128.32,32446,5900,TCP,39998,2851,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-05 19:10:00,95.60.233.25,97.174.45.118,1574,80,TCP,68095,358344,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://portal.example.org/api/v1/status,benign
2025-10-06 11:51:40,233.100.217.167,172.163.122.9,44361,23,UDP,1360999,1502371,masscan/1.3.0,https://app.company.in/wp-login.php?id=492,malicious
2025-10-25 13:29:28,137.209.33.45,214.96.40.28,29830,80,TCP,50558,429684,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://portal.example.org/dashboard,benign
2025-10-21 01:02:22,152.170.23.223,216.7.208.89,32018,80,TCP,103019,327494,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://portal.example.org/api/v1/status,benign
2025-10-06 21:30:37,79.148.255.95,236.243.100.99,55265,3389,TCP,1303367,1229312,sqlmap/1.5,https://app.company.in/wp-login.php?id=492,malicious
2025-10-28 03:52:57,215.85.119.221,98.39.156.130,46390,25,TCP,68968,354523,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 Safari/605.1.15,https://app.company.in/status,benign
2025-10-01 15:12:04,181.224.61.150,44.47.251.207,24737,53,TCP,43018,228279,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://app.company.in/status,benign
2025-10-22 01:00:04,188.12.163.47,146.150.161.98,39908,3306,TCP,713663,38838,masscan/1.3.0,https://webmail.corp/phpmyadmin?id=123,malicious
2025-10-24 22:52:34,71.29.49.180,157.49.119.101,34498,25,TCP,21237,163717,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,https://intranet.local/home,benign
2025-10-01 01:16:11,106.18.248.202,153.71.172.51,24670,5900,TCP,104624,70853,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,https://intranet.local/home,benign
